,Capacity,D,F,I,R,S,T,Uncertainty
26,20,0.0014190264638551844,3.204506507778797,1.0366037318440627e-06,7.274797999121469,1055954.7938936793,0.09749940530096918,1.1346192762633496
0,0,0.0,0.0,0.0,0.0,444270.0,0.0,3.0
1,0,3.596365883523383e-05,5.874463302556168e-06,0.0010270777505137294,8.16873352435628e-05,444269.99988533003,0.0,3.0
2,0,0.0002635308697979619,8.72592943100847e-05,0.004383357184741145,0.0006849043951175785,444269.998995205,0.0,3.0
3,0,0.0008248732432016119,0.0004148000670825741,0.010418267620848855,0.0024204147823884783,444269.99632771214,0.0,3.0
4,0,0.0018243476086430436,0.0012365297603312714,0.019512537807040996,0.005976246136367504,444269.99069054564,0.0,3.0
5,0,0.0033641939934693703,0.0028651798484006672,0.032252561024315826,0.012162614462055243,444269.9806561023,0.0,3.0
6,0,0.0055551925805588966,0.005681573835521434,0.04927833172466881,0.0219393571791042,444269.9645213506,0.0,3.0
7,0,0.008508724052473002,0.010138735249143136,0.07107040481747666,0.03640845194712827,444269.9403130348,0.0,3.0
8,0,0.013122439697569429,0.01693772122862124,0.11361525418180778,0.05869131590003273,444269.9031058161,0.0,3.0
9,0,0.019625937414953783,0.02733644753833094,0.15947648291002287,0.09169226264223672,444269.8476261441,0.0,3.0
10,0,0.02742785606434252,0.04233299516141469,0.20895251931164607,0.1362053971300862,444269.7716859871,0.0,3.0
11,0,0.035932665600466825,0.06258868356311727,0.2557986278218876,0.192359170692906,444269.6743612537,0.0,3.0
12,0,0.04447616941509108,0.08833076639063282,0.29812426185538876,0.2593004688906322,444269.55652033055,0.0,1.9
13,0,0.05313817695877596,0.11954630775885747,0.3459784822755175,0.3371598598052262,444269.4180054004,0.0,1.9
14,10,0.02804884138360353,0.17509010645827797,6.950027594620426e-05,0.43881635149770515,444269.3891933501,0.28961085195608266,1.9
15,20,0.014795974958891034,0.21390407364400624,6.407114259662462e-05,0.5241883740641144,444269.3740462301,0.24494955897665635,1.65
16,20,0.00780760919282219,0.24279813960008578,6.339384503469673e-05,0.5973505058276669,444269.3660458534,0.21334126280367866,1.5
17,20,0.004121075153933505,0.26515722811372194,4.5840339372365606e-05,0.6597158063500597,444269.3618198272,0.1779891523671288,1.4
18,20,0.0021732148303551277,0.28118899127752706,1.5940327708802546e-06,0.7067607933112665,444269.35959698,0.11917811642377289,1.325
19,20,0.0011460237835366866,0.29162738861778637,8.422705907522063e-07,0.7381974610514056,444269.3584247964,0.07950899972959441,1.275
20,20,0.0006043445315130816,0.2984400350690131,4.428745748234926e-07,0.7591446779539629,444269.3578066576,0.05291116713455283,1.25
21,20,0.00031869524195509455,0.30289490048173234,2.3380718743989787e-07,0.7730713280907137,444269.3574806879,0.03514268649784137,1.25
22,20,0.0001680608434868351,0.30581257883790647,1.2310222125147227e-07,0.7823142370990127,444269.35730879067,0.023305190445735154,1.25
23,20,8.862525894117768e-05,0.3077259240315383,6.49596083534252e-08,0.7884401501686599,444269.3572181429,0.015436352133016735,1.25
24,20,4.673565625835762e-05,0.30898195055292094,3.430133890581791e-08,0.792495803203401,444269.3571703405,0.0102145861292297,1.25
25,20,2.4645584535851118e-05,0.3098071626441956,1.8040825316376927e-08,0.7951785200871591,444269.35714513296,0.006754026210542027,1.25
26,20,1.2996600600229012e-05,0.3103496907164475,9.513649614296577e-09,0.7969518480817969,444269.3571318398,0.004463149612811337,1.25
0,0,0.0,0.0,0.0,0.0,318588.0,0.0,3.0
1,0,0.001251077077310291,0.0002564278948177692,0.028120949882824958,0.0029433458708782155,318587.9958171767,0.0,3.0
2,0,0.005649288107413104,0.0022759413919953408,0.07930672744017002,0.015473707851137034,318587.9769518027,0.0,3.0
3,0,0.012484185355891146,0.008004903816809567,0.12568988789521723,0.040004163919534506,318587.9379943535,0.0,3.0
4,0,0.02106774252663239,0.018631173539107388,0.18664894386808026,0.07751061710628307,318587.8763000487,0.0,1.9
5,0,0.031957981482336244,0.03546469428923025,0.2632159180471029,0.13164019887487524,318587.7855541921,0.0,1.9
6,0,0.0454846315937383,0.06010402386247177,0.35456723359980213,0.20615781625575832,318587.6589572292,0.0,1.9
7,0,0.06158730344970927,0.0942378460649004,0.4572410197667893,0.30424265185365246,318587.4903809889,0.0,1.9
8,0,0.07989481166184187,0.13940700217104018,0.5676929619514729,0.42817841410494833,318587.27504952083,0.0,1.9
9,0,0.09463759650568271,0.19567997943719231,0.5793346027757678,0.566833976798483,318587.0275971182,0.0,1.9
10,0,0.10389554157265052,0.2593969892484509,0.5986290438987811,0.7093147885301645,318586.76659792196,0.0,1.9
11,10,0.05482781754093154,0.3582435013592591,4.437133478054971e-05,0.8754808099006837,318586.71032617666,0.4428318658862187,1.9
12,10,0.028913340438876455,0.42048428735914384,2.6147563080640026e-05,0.9968180713102216,318586.6807516729,0.31942946126666144,1.65
13,10,0.015247663063290336,0.4601725730588863,1.6961743344020573e-05,1.0837394819561552,318586.6651545615,0.2275109062289781,1.5
14,10,0.00804085196191004,0.48568878741149935,7.602776103034329e-06,1.1448978893567288,318586.656929748,0.15789492572981784,1.4
15,10,0.00424043326784477,0.5021626393222508,5.086328617622522e-06,1.1872307246267007,318586.6525920369,0.10908570383778395,1.325
16,10,0.002236346695717259,0.512924746769479,3.91634415734659e-06,1.2164849561785451,318586.6503040855,0.07549588586498919,1.275
17,10,0.0011795296346280785,0.5200621283327885,3.251037573091837e-06,1.2367956558345476,318586.6490970197,0.05264650452691922,1.25
18,10,0.0006222385936933725,0.5248845326963901,2.9731300887911667e-06,1.25104216245646,318586.6484599341,0.03722463418735226,1.25
19,10,0.000328369371837116,0.528224565809128,2.9059827180746803e-06,1.2612169600740863,318586.64812338876,0.026931562355866065,1.25
20,10,0.0001734147075526114,0.5306166828826898,2.956170967935765e-06,1.2686893974279245,318586.64794529456,0.02014681709883716,1.25
21,10,9.171664039714887e-05,0.53240610824377,3.0755199312803446e-06,1.2743933128192189,318586.6478507187,0.01574763969284372,1.25
22,10,4.865105797359199e-05,0.5338172242510097,3.235759071032492e-06,1.2789625588487565,318586.64780014177,0.012964668451969499,1.25
23,10,2.595891324607259e-05,0.5349966144098024,3.421110311899573e-06,1.282825780681705,318586.6477727235,0.011272622887971496,1.25
24,10,1.4011484991495325e-05,0.536040511254154,3.6255452527345873e-06,1.2862722629790002,318586.6477574709,0.010317372779547791,1.25
25,10,7.3893292173806195e-06,0.5368580946310123,5.747989387510804e-09,1.288981167389253,318586.6477499104,0.006812749227204691,1.25
26,10,3.896713380821917e-06,0.5373966578819789,3.0844879826204102e-09,1.2907684982406509,318586.6477459249,0.004494624226587681,1.25
0,0,0.0,0.0,0.0,0.0,575478.0,0.0,3.0
1,0,0.035506996977830003,0.00795228494533205,0.7027736984747398,0.08485258779564747,575477.8787765389,0.0,3.0
2,0,0.11959955056794205,0.05566777695055429,1.4288083751298277,0.34220276170843944,575477.4842020206,0.0,2.0
3,10,0.06323769444746398,0.2611822872725578,0.000877523903777185,0.8400304123093905,575477.4188504881,1.6592484028867973,1.95
4,20,0.03342572954449014,0.4583643546708043,0.0008919787248177525,1.3989556923040565,575477.3844384921,1.816870491870886,1.7
5,30,0.01770802876049031,0.6546139035694117,0.0009173228913793096,2.001842511586991,575477.366093371,1.9377375515823936,1.4452819698687671
6,30,0.009395781371507135,0.8424366883498184,0.0006132916862569361,2.6013629536153027,575477.356316217,1.8004091907765012,1.296016965034538
7,30,0.00498040033584616,1.00148960502528,0.0002180374433216576,3.11785851715749,575477.3511449128,1.421966912533092,1.172922888424035
8,30,0.0026270285562396837,1.1159186027222254,9.503470977558488e-06,3.4922303761022255,575477.3484559981,0.9454921235781295,1.0880625847843262
9,30,0.0013860390653127426,1.191777325862452,8.750968211005125e-06,3.741479332411479,575477.3470363101,0.6306958712635877,1.0443840950879322
10,30,0.0007316356054137602,1.2423119673465037,8.537285756528552e-06,3.908096085605361,575477.3462859077,0.42281399203077186,1.0386485727335608
11,30,0.0003858711820988115,1.2758949666620403,8.35667593320353e-07,4.019120441431215,575477.3458910829,0.2794997393073047,1.0347604136872817
12,30,0.00020353801025011956,1.2980544865503194,7.41379635040117e-07,4.092532147334054,575477.3456827484,0.1848920424802084,1.0320754523799662
13,30,0.00010733405345386269,1.3126719732549934,8.02701204071435e-08,4.141038522341521,575477.3455729638,0.12197798911726553,1.0304733861879503
14,30,5.660165952174385e-05,1.322302017397641,4.233203527795865e-08,4.173036916365541,575477.34551507,0.08045957226776405,1.0294099642025092
15,30,2.9848379325992556e-05,1.3286471510711777,2.235899296887588e-08,4.194142612013639,575477.3454845402,0.05306679477776667,1.0287233847683694
16,30,1.5740281797628196e-05,1.332828332376225,1.1831810660296868e-08,4.208062157504941,575477.3454684415,0.034996719329687925,1.0282713873833493
17,30,8.300506285687373e-06,1.335583792152735,6.279971458434657e-09,4.217241547702245,575477.3454599505,0.02307807383609485,1.0279736957837884
18,30,4.377207058993806e-06,1.3373998052262694,3.355508869996227e-09,4.223294589394883,575477.3454554729,0.015217606537109133,1.0277775800367874
19,30,2.308289607521831e-06,1.3385967337669904,1.8169104999818674e-09,4.227285857044434,575477.3454531124,0.010033984479400798,1.027648356832482
20,30,1.217265180823258e-06,1.339385662337489,1.0094990128774168e-09,4.229917522310653,575477.3454518683,0.006615852145537362,1.0275631982622078
21,30,6.41923711465252e-07,1.3399056879419589,5.880798614554599e-10,4.231652676009212,575477.3454512113,0.004362024426066603,1.0275070725277722
22,30,3.3852325070154585e-07,1.3402484777991097,3.7043485270253475e-10,4.232796705935333,575477.345450865,0.002875975429669934,1.027470078317177
23,30,1.785285198599679e-07,1.3404744462210643,2.604139410080883e-10,4.233550988603194,575477.3454506838,0.0018961934968853343,1.027445692320156
24,30,9.415755516460229e-08,1.3406234120419003,2.0745401140685335e-10,4.234048307049375,575477.3454505865,0.0012502242312313378,1.027429616045405
25,30,4.965627448565385e-08,1.340721616293142,7.289217257035955e-11,4.234376196494704,575477.3454505367,0.0008242610670995208,1.027419016724705
26,30,2.6189282564523022e-08,1.3407863558829056,5.9732571750327e-11,4.234592371999046,575477.3454505102,0.000543434824045323,1.0274120273594662
0,0,0.0,0.0,0.0,0.0,200781.0,0.0,3.0
1,0,2.0182324993851e-05,3.3085044386663832e-06,0.0005735477901635102,4.586494710932935e-05,200780.99993560466,0.0,3.0
2,0,0.00014543441596313053,4.8483624343000724e-05,0.0024001829219020723,0.000378617565962735,200780.99944426457,0.0,3.0
3,0,0.000451377679479444,0.00022809160577942053,0.005698122516069816,0.0013266378235105164,200780.9979863639,0.0,3.0
4,0,0.0010010661677618735,0.000678254258413039,0.01074608908729695,0.0032788089814960093,200780.9948926361,0.0,3.0
5,0,0.001855821928077218,0.0015745119860098328,0.0178722002657449,0.006697595927334646,200780.989351598,0.0,3.0
6,0,0.0030800609369866696,0.003132512926805897,0.02743913650807901,0.012129813146623852,200780.98039453014,0.0,3.0
7,0,0.004735854862139481,0.005609283716607813,0.03966512550891785,0.020198487887197584,200780.9669047827,0.0,3.0
8,0,0.007672226392878064,0.009478387015726772,0.07030137162252355,0.033485917521045086,200780.94492907712,0.0,3.0
9,0,0.01209528475296094,0.01574362669303186,0.10232971921331593,0.054354411142430774,200780.91020009865,0.0,3.0
10,0,0.017455891414347332,0.025157857044050953,0.13639994088294913,0.08320171600536169,200780.86133340973,0.0,3.0
11,0,0.02354473710865796,0.038241496491661434,0.1733669132728723,0.12063526084952003,200780.79693255224,0.0,3.0
12,0,0.029809069452348215,0.05532662446576672,0.2038507084006497,0.1662241901627031,200780.71718823136,0.0,3.0
13,0,0.036088984814577604,0.07640252967818793,0.23797137750782216,0.21963538483307343,200780.62255296513,0.0,1.9
14,0,0.04270706864984532,0.10159369506396558,0.2756819468407018,0.2817417288130433,200780.5117310487,0.0,1.9
15,0,0.04983631380421697,0.1311770435783621,0.31708994775316457,0.3534216655177689,200780.38324555426,0.0,1.9
16,10,0.026304978899344366,0.18247075565542337,5.924802346196365e-05,0.44609231106725855,200780.3562285772,0.26231239625807595,1.9
17,10,0.01387547779508291,0.21787595580875965,5.296224049378837e-05,0.5228299772258579,200780.34202551717,0.21822928860906818,1.65
18,10,0.0073171030272345325,0.2419206688223338,5.348888626794029e-06,0.5812394373969039,200780.33454137482,0.1499133159790426,1.5
19,10,0.0038586019324133806,0.2573316080091233,2.821507168487581e-06,0.6211642713927281,200780.3305946987,0.10198882194100749,1.4
20,10,0.0020347958648947334,0.2672589038358466,1.4870171080654417e-06,0.6482325320326443,200780.32851345895,0.06890067613078246,1.325
21,10,0.0010730295961429413,0.27368087979499994,7.841638608140094e-07,0.6664714400712506,200780.32741593747,0.04630032425118033,1.275
22,10,0.0005658516361264889,0.27784990084088257,4.135211302727593e-07,0.6787032353663416,200780.32683717023,0.0309861092156352,1.25
23,10,0.00029839631222188255,0.2805642150443235,2.1806630573408863e-07,0.6868765862300911,200780.3265319631,0.020671452684200422,1.25
24,10,0.0001573563015440486,0.2823356300629287,1.1499507854349702e-07,0.6923226072351519,200780.326371015,0.01375618723920308,1.25
25,10,8.298027148441575e-05,0.2834939398099028,6.064150430003844e-08,0.695943327606753,200780.32628614086,0.009136503733932707,1.25
26,10,4.3758803203039706e-05,0.28425254481342205,3.197868125857465e-08,0.6983463239714499,200780.32624138315,0.006058932235748789,1.25
0,0,0.0,0.0,0.0,0.0,346461.0,0.0,3.0
1,0,0.001048227009667779,0.0002228777954825754,0.02242738914032229,0.0024817835754208954,346460.99646550976,0.0,3.0
2,0,0.004249206702034178,0.0018008172077416645,0.05668246075883633,0.011812440570869642,346460.98233297997,0.0,3.0
3,0,0.009709413727276997,0.006143466276034719,0.10363778346093368,0.03095214262106703,346460.95208195975,0.0,3.0
4,0,0.01758330924308518,0.014743437784008903,0.16450045795498477,0.06311673867768797,346460.89975943265,0.0,3.0
5,0,0.028074247995668777,0.029208108498911277,0.24069174438862906,0.11184161285019878,346460.8188591426,0.0,3.0
6,0,0.04135153958904513,0.051276501280455106,0.3316032600567172,0.1808527113750854,346460.7024728094,0.0,3.0
7,0,0.05728459212598479,0.08270763784351981,0.43389327372456704,0.2733294812647373,346460.5443916793,0.0,3.0
8,0,0.07548056025548616,0.12508394867697809,0.5442839972767687,0.3915945420582913,346460.33974093106,0.0,3.0
9,0,0.09018583399584695,0.17851539587752702,0.5563973834957001,0.5246288868495412,346460.1029593631,0.0,3.0
10,0,0.0994951361860411,0.23939465840000518,0.5767209510431358,0.6616693782240282,346459.85238758364,0.0,1.9
11,0,0.10653982849951041,0.30539717075048983,0.6021575964141316,0.8042912549023762,346459.58859500143,0.0,1.9
12,10,0.056222873826126014,0.4060092527478892,4.988669785618592e-05,0.9721804616566038,346459.5308941253,0.4497561228041908,1.9
13,10,0.0296494542736607,0.46968732246016587,3.192793830163643e-05,1.0961167007457395,346459.500565423,0.3285958902252195,1.65
14,10,0.01563593548140389,0.5105030414267161,1.831200695168953e-05,1.1856419923356585,346459.4845709087,0.23469424806789768,1.5
15,10,0.0082461353163991,0.5370135988379804,1.3949314828907252e-05,1.249509588134152,346459.4761346101,0.16754854429112312,1.4
16,10,0.0043485179219645235,0.5542725644839552,3.1785014873594987e-06,1.2941406085009137,346459.47168682894,0.11402497796579138,1.325
17,10,0.002293148163717814,0.5653886422387854,1.6768494808586522e-06,1.3244062824513343,346459.469341339,0.07704749193807461,1.275
18,10,0.0012092691811656,0.5725787698131679,8.834235088779406e-07,1.3448031727375254,346459.46810446837,0.05178220559689759,1.25
19,10,0.0006376961013226396,0.5772459613027678,4.6586466167621963e-07,1.358483923620461,346459.46745221684,0.034658603345769166,1.25
20,10,0.0003362827708499088,0.5802843506137288,2.4566911242577266e-07,1.3676263650381724,346459.4671082581,0.023123416062693775,1.25
21,10,0.0001773354078364889,0.5822671205939987,1.2955119092470417e-07,1.373718568289891,346459.4669268751,0.015388916571408152,1.25
22,10,9.351608558137702e-05,0.5835635571825007,6.83175460324647e-08,1.3777691369231808,346459.46683122485,0.010221456812544397,1.25
23,10,4.9314789285619124e-05,0.584412584351317,3.6026587828711505e-08,1.3804575409633697,346459.46678078425,0.006778707140725974,1.25
24,10,2.600565856246203e-05,0.5849693243397235,1.899826000677804e-08,1.3822393905144958,346459.4667541851,0.004490047004923161,1.25
25,10,1.371382346500276e-05,0.5853347814041968,1.0018541058746112e-08,1.38341908911178,346459.4667401586,0.002971221109905277,1.25
26,10,7.231845265795046e-06,0.5855748780058494,5.283175688524108e-09,1.38419944610926,346459.46673276176,0.001964652253987954,1.25
0,0,0.25,0.0,1.0,0.0,609893.0,0.0,3.0
1,0,0.2627939036612387,0.15943745282153374,1.775895343488926,0.33627514423631305,609892.373675092,0.0,3.0
2,0,0.3407120129064188,0.35005570243536116,2.559377471196161,0.8605821267284335,609891.4632573614,0.0,3.0
3,0,0.4551546453970875,0.603239292793841,3.377239676076246,1.5783582833948524,609890.2257630494,0.0,3.0
4,0,0.5928035061856692,0.9375552138300586,4.2441726225786205,2.4998514906928486,609888.626470347,0.0,3.0
5,0,0.7476890693890418,1.365681396164973,5.169614413236127,3.6381596526097075,609886.6336078959,0.0,3.0
6,0,0.9036259828237486,1.894734453334028,5.878156521416098,4.9755764033640855,609884.2624622087,0.0,3.0
7,0,1.0366378566914225,2.51738910801141,6.295762588096119,6.450986433630321,609881.6021661682,0.0,1.9
8,0,1.1326874425366438,3.2135438440758723,6.490573006242831,7.997735109684892,609878.7637461597,0.0,1.9
9,10,0.5977376778074571,4.287304908360056,0.00045311940581572465,9.79633705354167,609878.1502850695,4.782157714932811,1.9
10,20,0.3152126209581791,4.960890687151606,0.00024733383804492114,11.10256447832463,609877.82787337,3.4242755789658244,1.65
11,20,0.1662251767603734,5.386993287994136,0.00013145121911169142,12.028199477247963,609877.657851555,2.401488543818902,1.27701329485763
12,20,0.08765721102911653,5.658250952745031,6.402875825001757e-05,12.671838097113552,609877.5681935769,1.6548969230224848,1.1468915726149898
13,20,0.04622515979702353,5.831796238107397,3.3765063166631816e-05,13.113136471257873,609877.5209133204,1.1287966260029347,1.0533714135207632
14,20,0.02437637553541464,5.943420454502646,1.7805676052698117e-05,13.413014951674734,609877.495980543,0.7640918755307767,0.9919788618716794
15,20,0.01285463516736742,6.015539509412352,9.389728220598023e-06,13.61542987814629,609877.4828324895,0.5142364078670097,0.9597502914908089
16,20,0.006778762812899054,6.062309018641671,4.951524731052037e-06,13.751360312644136,609877.475898997,0.34455037663452737,0.9551203572974578
17,20,0.003574713643902452,6.092733007963612,2.611152514608875e-06,13.842284237165401,609877.4722426907,0.2300652314222974,0.9521344793579272
18,20,0.0018850901397206724,6.112574358048086,1.3769813569908086e-06,13.902917309776575,609877.4703145743,0.15320983685877299,0.9501990621449206
19,20,0.0009940835671867724,6.125540985145032,7.261541698974763e-07,13.943254123124417,609877.4692978003,0.10181487204121968,0.9489397458297923
20,20,0.0005242201944934001,6.134029194543305,3.829480551309944e-07,13.970038238705929,609877.4687616155,0.06754897978792673,0.9481179708112872
21,20,0.00027644235747342966,6.139593362612197,2.0196284053442318e-07,13.987796877507467,609877.4684788637,0.04475692371140739,0.9475805254663909
22,20,0.00014577916381301246,6.143244817230026,1.065232923608664e-07,13.999557582679467,609877.4683297579,0.029624669678864086,0.9472284310840271
23,20,7.68752131314482e-05,6.145643210806106,5.6195445299198786e-08,14.007338916337908,609877.468251128,0.019592568799382242,0.9469974582623653
24,20,4.053937464309639e-05,6.147219691260032,2.965687059243189e-08,14.012483555411174,609877.4682096634,0.012949320719590948,0.9468457835265989
25,20,2.1378032754199243e-05,6.148256523392846,1.5615430258009163e-08,14.015882944232644,609877.4681877985,0.008554141508290477,0.9467461009969775
26,20,1.1273487910580743e-05,6.148938752467834,8.23463882338564e-09,14.018128083962223,609877.4681762673,0.005648415591647729,0.94668054635811
0,0,7.0,0.0,28.0,0.0,526379.0,0.0,3.0
1,0,6.365112604479317,4.241810558164825,30.071005519625917,7.04237968937311,526364.8542778046,0.0,3.0
2,0,6.195740039716611,8.244763415936346,31.718646598736914,14.52729876740391,526350.3961485808,0.0,3.0
3,0,6.246677948970035,12.218481337368367,33.180420035387996,22.38528553359788,526335.4783380036,0.0,3.0
4,0,6.404611968629156,16.262936626706768,34.59905220926162,30.590290126716962,526320.021250963,0.0,1.9
5,0,6.6183158983040835,20.428097496844202,36.03343256889518,39.139856374228394,526303.9711451256,0.0,1.9
6,10,5.778402900906763,25.33860820305469,24.06392906336385,48.41804441000812,526291.4332858679,9.99583498440345,1.9
7,20,4.0505634637724315,30.381724902356407,7.325191650024429,57.553330912821345,526284.2638764627,19.991669968806917,1.65
8,30,2.1365136651489474,34.54608664579781,0.0016686659607021836,65.06854119727284,526282.0762273795,19.843318366110093,1.0635596981803757
9,30,1.1266694856150399,37.167141823966524,0.0008229239302430573,70.45037671472537,526280.9238418877,14.003564208001013,0.6497985431458834
10,30,0.5941380607207373,38.827200032536325,0.0004339610378121855,74.21662387912542,526280.3161427515,9.717853765411384,0.49079996566083284
11,30,0.31331285997648556,39.88579738494779,0.0002288450392294583,76.81461211830553,526279.995678598,6.662749630756526,0.42349115635170004
12,30,0.16522244987988774,40.56479827689204,0.00012067909367388797,78.58801818157026,526279.8266849759,4.527527930128294,0.3888264989888986
13,30,0.08712841782098533,41.00247194732169,6.363891619830275e-05,79.78913032494359,526279.7375678389,3.05600665865428,0.3831305926719383
14,30,0.04594629917341232,41.285756038661184,3.355934557320642e-05,80.59783135636819,526279.6905727948,2.0522268448648187,0.37965308466379816
15,30,0.02422931616085204,41.469740556049786,1.7697181465965007e-05,81.13985999348233,526279.6657904227,1.3727278877770983,0.37747962275379654
16,30,0.012777086582734916,41.58957080804802,9.33243094267148e-06,81.50187997061927,526279.652721691,0.9154064464175018,0.3760995864614405
17,30,0.006737870426117334,41.66779782903592,4.921365293846166e-06,81.74301245021503,526279.6458300288,0.608981951234847,0.3752138436703805
18,30,0.0035531497871437944,41.71896215451061,2.5952336490873686e-06,81.90328125005082,526279.6421957803,0.40436997251089857,0.3746411003830802
19,30,0.0018737182446441198,41.75247754915279,1.3685706858757952e-06,82.00962467874263,526279.6402792939,0.26810821467664864,0.3742688135555193
20,30,0.0009880868816478463,41.7744592596269,7.217022876040725e-07,82.08009312346137,526279.639268654,0.1775549358628349,0.3740259285371013
21,30,0.0005210578783413152,41.78889088449656,3.8058258943373614e-07,82.12673988851614,526279.638735703,0.11747684507276832,0.37386704646964286
22,30,0.0002747747496957405,41.798373345978696,2.0069648842472358e-07,82.157592053343,526279.638454657,0.07766971662629543,0.3737629145137885
23,30,0.0001448997631100227,41.80460797366822,1.0583532168819507e-07,82.17798413425736,526279.6383064514,0.051321178835591466,0.37369456978922155
24,30,7.641143264688945e-05,41.8087093352562,5.581119392861573e-08,82.19145539223324,526279.6382282961,0.033895249987717035,0.3736496663970841
25,30,4.029480266289036e-05,41.81140849596149,2.9431472372807346e-08,82.20035092617768,526279.6381870806,0.022377911205909904,0.37362014125761545
26,30,2.124905381601843e-05,41.81318545136033,1.55203875761466e-08,82.2062229835033,526279.6381653466,0.01476969133621047,0.3736007163059236
